Order ID,Ship Mode,Customer ID,Segment,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,order_year,order_month,shipping_days,City_freq,State_freq,Sales_per_Item,Discount_Impact
CA-2016-111794,Same Day,HG-15025,Consumer,Central,Technology,Accessories,79.512,3,0.2,20.8719,2016,10,0,10,985,26.504,15.9024
CA-2016-111794,Same Day,HG-15025,Consumer,Central,Office Supplies,Paper,28.352,1,0.2,9.5688,2016,10,0,10,985,28.352,5.670400000000001
US-2015-139759,Standard Class,NL-18310,Home Office,West,Furniture,Chairs,40.784,1,0.2,4.5882,2015,8,5,747,2001,40.784,8.1568
US-2015-139759,Standard Class,NL-18310,Home Office,West,Office Supplies,Appliances,105.96,4,0.0,29.6688,2015,8,5,747,2001,26.49,0.0
CA-2014-126403,Second Class,RR-19525,Corporate,East,Office Supplies,Paper,166.44,3,0.0,79.8912,2014,9,3,16,135,55.48,0.0
CA-2014-126403,Second Class,RR-19525,Corporate,East,Furniture,Chairs,785.88,6,0.0,212.1876,2014,9,3,16,135,130.98,0.0
CA-2014-126403,Second Class,RR-19525,Corporate,East,Office Supplies,Paper,26.2,2,0.0,12.838,2014,9,3,16,135,13.1,0.0
CA-2014-126403,Second Class,RR-19525,Corporate,East,Office Supplies,Storage,1325.85,5,0.0,238.653,2014,9,3,16,135,265.16999999999996,0.0
CA-2017-136875,Same Day,TC-21295,Consumer,West,Office Supplies,Paper,166.44,3,0.0,79.8912,2017,12,0,170,2001,55.48,0.0
CA-2017-132185,Standard Class,DB-13615,Consumer,South,Office Supplies,Art,8.76,5,0.2,0.7665,2017,11,5,7,249,1.752,1.752
CA-2017-132185,Standard Class,DB-13615,Consumer,South,Office Supplies,Appliances,43.584,1,0.2,4.3584,2017,11,5,7,249,43.584,8.716800000000001
US-2014-160780,Same Day,SV-20785,Consumer,West,Office Supplies,Binders,11.088,7,0.7,-8.1312,2014,6,0,8,182,1.5839999999999999,7.761599999999999
US-2014-160780,Same Day,SV-20785,Consumer,West,Office Supplies,Binders,25.164,2,0.7,-16.776,2014,6,0,8,182,12.582,17.6148
CA-2017-127026,Standard Class,MH-18115,Home Office,Central,Office Supplies,Binders,14.4,5,0.0,7.056,2017,1,6,82,255,2.88,0.0
CA-2017-127026,Standard Class,MH-18115,Home Office,Central,Technology,Accessories,619.95,5,0.0,111.591,2017,1,6,82,255,123.99000000000001,0.0
CA-2017-127026,Standard Class,MH-18115,Home Office,Central,Office Supplies,Binders,89.52,4,0.0,42.0744,2017,1,6,82,255,22.38,0.0
CA-2017-127026,Standard Class,MH-18115,Home Office,Central,Technology,Machines,350.973,3,0.1,152.0883,2017,1,6,82,255,116.991,35.097300000000004
CA-2017-127026,Standard Class,MH-18115,Home Office,Central,Technology,Phones,164.99,1,0.0,49.497,2017,1,6,82,255,164.99,0.0
CA-2017-137085,Standard Class,CT-11995,Consumer,West,Office Supplies,Binders,312.552,9,0.2,101.5794,2017,6,7,747,2001,34.728,62.510400000000004
CA-2016-133123,Standard Class,KB-16315,Consumer,South,Office Supplies,Envelopes,95.952,3,0.2,29.985,2016,9,5,3,249,31.983999999999998,19.1904
CA-2016-133123,Standard Class,KB-16315,Consumer,South,Office Supplies,Binders,3.204,2,0.7,-2.4564,2016,9,5,3,249,1.602,2.2428
US-2016-128195,First Class,RA-19285,Consumer,Central,Office Supplies,Binders,3.98,5,0.8,-6.567,2016,8,1,23,492,0.796,3.184
CA-2015-153220,First Class,YC-21895,Corporate,West,Office Supplies,Paper,15.7,5,0.0,7.065,2015,11,2,747,2001,3.1399999999999997,0.0
CA-2014-123064,First Class,RA-19915,Consumer,Central,Office Supplies,Art,5.248,4,0.2,1.64,2014,6,2,314,492,1.312,1.0496
CA-2017-156412,Standard Class,CM-12160,Consumer,East,Office Supplies,Binders,5.346,3,0.7,-4.455,2017,12,4,537,587,1.782,3.7422
US-2016-144211,Standard Class,CS-12130,Consumer,West,Office Supplies,Paper,15.48,3,0.2,5.6115,2016,8,5,2,182,5.16,3.096
US-2016-144211,Standard Class,CS-12130,Consumer,West,Technology,Phones,108.576,3,0.2,8.1432,2016,8,5,2,182,36.192,21.7152
CA-2016-138079,Standard Class,AJ-10795,Corporate,West,Furniture,Furnishings,109.9,5,0.0,37.366,2016,1,6,428,506,21.98,0.0
CA-2014-143182,Standard Class,DL-12865,Consumer,South,Furniture,Furnishings,15.384,1,0.2,4.0383,2014,10,5,18,383,15.384,3.0768000000000004
CA-2016-161662,First Class,BE-11410,Consumer,East,Office Supplies,Paper,30.352,2,0.2,10.6232,2016,2,2,46,469,15.176,6.0704
CA-2014-145317,Standard Class,SM-20320,Home Office,South,Technology,Machines,821.3,4,0.5,-16.426,2014,3,5,125,383,205.325,410.65
CA-2014-145317,Standard Class,SM-20320,Home Office,South,Technology,Machines,22638.48,6,0.5,-1811.0784,2014,3,5,125,383,3773.08,11319.24
CA-2014-145317,Standard Class,SM-20320,Home Office,South,Office Supplies,Paper,21.376,4,0.2,7.4816,2014,3,5,125,383,5.344,4.275200000000001
CA-2014-145317,Standard Class,SM-20320,Home Office,South,Office Supplies,Art,8.016,3,0.2,1.002,2014,3,5,125,383,2.672,1.6032000000000002
CA-2014-145317,Standard Class,SM-20320,Home Office,South,Furniture,Furnishings,30.768,2,0.2,8.0766,2014,3,5,125,383,15.384,6.153600000000001
CA-2014-145317,Standard Class,SM-20320,Home Office,South,Office Supplies,Fasteners,18.936,3,0.2,5.9175,2014,3,5,125,383,6.312,3.7872000000000003
CA-2014-145317,Standard Class,SM-20320,Home Office,South,Furniture,Furnishings,122.352,3,0.2,15.294,2014,3,5,125,383,40.784,24.4704
CA-2014-143413,Standard Class,RP-19390,Consumer,East,Office Supplies,Paper,116.28,3,0.0,56.9772,2014,5,6,43,105,38.76,0.0
CA-2017-156818,Second Class,JD-16015,Consumer,East,Technology,Accessories,132.6,6,0.0,17.238,2017,7,2,915,1128,22.099999999999998,0.0
CA-2017-155873,Standard Class,AB-10255,Home Office,West,Office Supplies,Supplies,16.68,2,0.0,4.3368,2017,6,5,11,37,8.34,0.0
CA-2017-155873,Standard Class,AB-10255,Home Office,West,Office Supplies,Paper,19.44,3,0.0,9.3312,2017,6,5,11,37,6.48,0.0
CA-2017-155873,Standard Class,AB-10255,Home Office,West,Office Supplies,Paper,192.16,4,0.0,92.2368,2017,6,5,11,37,48.04,0.0
CA-2015-121797,Standard Class,CC-12145,Consumer,West,Furniture,Furnishings,227.36,7,0.0,81.8496,2015,1,7,747,2001,32.480000000000004,0.0
CA-2015-121797,Standard Class,CC-12145,Consumer,West,Technology,Machines,1919.976,3,0.2,215.9973,2015,1,7,747,2001,639.9920000000001,383.99520000000007
US-2015-120572,Standard Class,GH-14425,Consumer,South,Office Supplies,Binders,12.828,2,0.7,-8.9796,2015,12,4,125,383,6.414,8.9796
CA-2017-132430,First Class,CP-12085,Corporate,East,Furniture,Furnishings,45.888,4,0.2,9.1776,2017,10,2,49,469,11.472,9.1776
CA-2017-146031,Second Class,GM-14440,Consumer,East,Office Supplies,Art,60.12,9,0.0,22.2444,2017,7,3,29,1128,6.68,0.0
CA-2014-110100,Standard Class,LC-16885,Consumer,South,Technology,Phones,302.376,3,0.2,37.797,2014,4,4,36,249,100.79199999999999,60.4752
CA-2015-103723,Standard Class,BT-11305,Home Office,West,Office Supplies,Art,13.9,5,0.0,5.56,2015,12,5,428,506,2.7800000000000002,0.0
CA-2014-127187,Standard Class,CP-12085,Corporate,East,Technology,Phones,129.98,2,0.0,62.3904,2014,12,4,915,1128,64.99,0.0
CA-2017-128475,Standard Class,SC-20680,Home Office,South,Technology,Accessories,71.98,2,0.0,15.1158,2017,8,6,222,184,35.99,0.0
CA-2014-100006,Standard Class,DK-13375,Consumer,East,Technology,Phones,377.97,3,0.0,109.6113,2014,9,6,915,1128,125.99000000000001,0.0
CA-2017-144827,Standard Class,SE-20110,Consumer,West,Office Supplies,Storage,124.36,2,0.0,33.5772,2017,12,6,11,2001,62.18,0.0
CA-2014-110030,Second Class,LF-17185,Consumer,Central,Furniture,Furnishings,23.976,3,0.6,-14.3856,2014,12,2,377,985,7.992,14.385599999999998
CA-2014-121286,Second Class,ON-18715,Corporate,South,Office Supplies,Fasteners,8.376,3,0.2,2.7222,2014,11,4,6,249,2.792,1.6752
CA-2014-121286,Second Class,ON-18715,Corporate,South,Office Supplies,Appliances,58.24,5,0.2,5.096,2014,11,4,6,249,11.648,11.648000000000001
CA-2016-164735,Second Class,TB-21400,Consumer,South,Office Supplies,Storage,81.2,5,0.0,12.18,2016,4,5,16,224,16.240000000000002,0.0
CA-2014-153479,Standard Class,DF-13135,Consumer,West,Office Supplies,Labels,14.45,5,0.0,6.7915,2014,10,4,6,2001,2.8899999999999997,0.0
CA-2014-153479,Standard Class,DF-13135,Consumer,West,Office Supplies,Binders,95.648,2,0.2,31.0856,2014,10,4,6,2001,47.824,19.1296
CA-2017-149888,Standard Class,EP-13915,Consumer,East,Technology,Phones,359.97,5,0.4,-71.994,2017,11,6,537,587,71.994,143.98800000000003
CA-2017-149888,Standard Class,EP-13915,Consumer,East,Furniture,Tables,350.352,4,0.4,-140.1408,2017,11,6,537,587,87.588,140.14079999999998
CA-2017-119193,First Class,SK-19990,Consumer,East,Office Supplies,Binders,1.641,1,0.7,-1.3128,2017,12,2,32,469,1.641,1.1486999999999998
CA-2017-119193,First Class,SK-19990,Consumer,East,Technology,Phones,629.958,7,0.4,94.4937,2017,12,2,32,469,89.994,251.9832
CA-2017-104801,Standard Class,FH-14350,Consumer,West,Office Supplies,Art,6.63,3,0.0,1.7901,2017,2,6,428,506,2.21,0.0
CA-2017-104801,Standard Class,FH-14350,Consumer,West,Technology,Accessories,799.96,4,0.0,343.9828,2017,2,6,428,506,199.99,0.0
CA-2017-104801,Standard Class,FH-14350,Consumer,West,Furniture,Furnishings,107.53,1,0.0,21.506,2017,2,6,428,506,107.53,0.0
CA-2014-107594,Standard Class,EH-13945,Consumer,East,Technology,Phones,73.98,2,0.0,19.9746,2014,7,4,13,130,36.99,0.0
CA-2014-107594,Standard Class,EH-13945,Consumer,East,Office Supplies,Art,5.58,1,0.0,2.1762,2014,7,4,13,130,5.58,0.0
CA-2015-129770,Second Class,JE-15715,Consumer,West,Office Supplies,Paper,49.12,4,0.0,23.0864,2015,2,2,3,37,12.28,0.0
CA-2015-115798,Standard Class,KL-16645,Consumer,East,Technology,Phones,377.97,3,0.0,94.4925,2015,11,6,95,96,125.99000000000001,0.0
CA-2015-115798,Standard Class,KL-16645,Consumer,East,Office Supplies,Paper,42.28,7,0.0,19.8716,2015,11,6,95,96,6.04,0.0
CA-2015-115798,Standard Class,KL-16645,Consumer,East,Furniture,Bookcases,299.97,3,0.0,56.9943,2015,11,6,95,96,99.99000000000001,0.0
CA-2015-115798,Standard Class,KL-16645,Consumer,East,Technology,Phones,89.98,2,0.0,43.1904,2015,11,6,95,96,44.99,0.0
CA-2017-122707,First Class,EB-13750,Corporate,South,Office Supplies,Supplies,477.24,4,0.0,9.5448,2017,4,2,4,61,119.31,0.0
CA-2017-122707,First Class,EB-13750,Corporate,South,Technology,Accessories,25.98,2,0.0,1.5588,2017,4,2,4,61,12.99,0.0
CA-2016-165015,Second Class,BD-11725,Consumer,East,Office Supplies,Envelopes,46.72,5,0.2,17.52,2016,2,2,95,469,9.344,9.344
CA-2014-149244,Standard Class,MS-17530,Consumer,West,Furniture,Furnishings,35.34,2,0.0,13.4292,2014,11,4,170,2001,17.67,0.0
CA-2015-140144,Second Class,SC-20770,Corporate,West,Furniture,Furnishings,257.64,6,0.0,100.4796,2015,6,5,510,2001,42.94,0.0
CA-2015-140144,Second Class,SC-20770,Corporate,West,Technology,Phones,125.976,3,0.2,47.241,2015,6,5,510,2001,41.992,25.1952
CA-2017-163321,Second Class,FM-14380,Consumer,South,Technology,Accessories,79.992,1,0.2,21.9978,2017,8,4,125,249,79.992,15.998400000000002
CA-2014-155887,Standard Class,KT-16480,Consumer,East,Furniture,Tables,700.056,3,0.3,-130.0104,2014,5,5,37,135,233.352,210.01680000000002
US-2015-165449,Standard Class,AP-10720,Home Office,Central,Technology,Accessories,27.168,4,0.2,-1.3584,2015,11,4,2,985,6.792,5.4336
CA-2015-110247,Standard Class,RH-19555,Consumer,South,Office Supplies,Binders,8.226,3,0.7,-6.0324,2015,12,4,17,383,2.7420000000000004,5.7582
US-2014-141257,Standard Class,CS-11950,Consumer,West,Furniture,Chairs,585.552,3,0.2,73.194,2014,6,6,428,506,195.184,117.11040000000001
CA-2014-154669,Second Class,TM-21010,Consumer,West,Office Supplies,Storage,423.28,11,0.0,110.0528,2014,8,3,1,2001,38.48,0.0
CA-2014-158029,Standard Class,HF-14995,Consumer,West,Furniture,Chairs,225.296,2,0.2,22.5296,2014,5,4,747,2001,112.648,45.059200000000004
CA-2015-155306,Standard Class,GA-14515,Consumer,West,Office Supplies,Art,5.56,2,0.0,2.224,2015,4,4,510,2001,2.78,0.0
CA-2015-155306,Standard Class,GA-14515,Consumer,West,Technology,Accessories,323.37,3,0.0,129.348,2015,4,4,510,2001,107.79,0.0
CA-2015-155306,Standard Class,GA-14515,Consumer,West,Technology,Phones,783.96,5,0.2,68.5965,2015,4,4,510,2001,156.792,156.79200000000003
CA-2015-155306,Standard Class,GA-14515,Consumer,West,Office Supplies,Appliances,1447.65,5,0.0,419.8185,2015,4,4,510,2001,289.53000000000003,0.0
CA-2015-155306,Standard Class,GA-14515,Consumer,West,Office Supplies,Paper,11.96,2,0.0,5.8604,2015,4,4,510,2001,5.98,0.0
CA-2016-127775,Second Class,ES-14020,Consumer,East,Technology,Accessories,239.97,3,0.0,71.991,2016,6,2,915,1128,79.99,0.0
CA-2016-146171,Standard Class,JP-16135,Home Office,South,Furniture,Furnishings,76.92,4,0.0,31.5372,2016,3,4,222,184,19.23,0.0
CA-2016-146171,Standard Class,JP-16135,Home Office,South,Office Supplies,Storage,481.32,4,0.0,125.1432,2016,3,4,222,184,120.33,0.0
CA-2014-129574,First Class,Dp-13240,Home Office,West,Office Supplies,Paper,48.4,5,0.0,23.232,2014,5,3,5,53,9.68,0.0
CA-2017-126536,First Class,NK-18490,Home Office,West,Technology,Accessories,0.99,1,0.0,0.4356,2017,10,2,510,2001,0.99,0.0
CA-2017-126536,First Class,NK-18490,Home Office,West,Office Supplies,Binders,101.84,5,0.2,36.917,2017,10,2,510,2001,20.368000000000002,20.368000000000002
CA-2017-165757,Standard Class,PL-18925,Home Office,East,Office Supplies,Binders,10.332,3,0.7,-7.5768,2017,6,6,537,587,3.4440000000000004,7.2324
CA-2017-165757,Standard Class,PL-18925,Home Office,East,Office Supplies,Binders,31.155,5,0.7,-23.8855,2017,6,6,537,587,6.231,21.8085
CA-2017-165757,Standard Class,PL-18925,Home Office,East,Office Supplies,Storage,8.928,2,0.2,0.6696,2017,6,6,537,587,4.464,1.7856000000000003
CA-2017-167752,First Class,RW-19690,Consumer,East,Office Supplies,Appliances,34.384,1,0.2,3.8682,2017,1,3,537,587,34.384,6.8768
CA-2017-167752,First Class,RW-19690,Consumer,East,Office Supplies,Appliances,1924.16,8,0.2,312.676,2017,1,3,537,587,240.52,384.83200000000005
US-2015-122140,Standard Class,MO-17950,Consumer,Central,Office Supplies,Appliances,32.192,2,0.8,-80.48,2015,4,5,157,985,16.096,25.753600000000002
US-2015-122140,Standard Class,MO-17950,Consumer,Central,Technology,Accessories,50.12,7,0.2,-0.6265,2015,4,5,157,985,7.159999999999999,10.024000000000001
US-2015-122140,Standard Class,MO-17950,Consumer,Central,Technology,Accessories,47.976,3,0.2,1.7991,2015,4,5,157,985,15.991999999999999,9.5952
CA-2016-163986,Standard Class,JJ-15445,Consumer,Central,Office Supplies,Storage,54.5,5,0.0,14.17,2016,9,7,1,110,10.9,0.0
CA-2017-158967,First Class,BT-11680,Consumer,South,Furniture,Furnishings,19.104,3,0.2,5.7312,2017,12,2,15,383,6.367999999999999,3.8208
CA-2016-131576,Standard Class,RD-19585,Consumer,Central,Office Supplies,Binders,49.44,3,0.0,24.2256,2016,11,4,115,255,16.48,0.0
CA-2017-143455,Standard Class,ML-17755,Home Office,East,Office Supplies,Paper,10.368,2,0.2,3.6288,2017,11,7,163,469,5.184,2.0736000000000003
CA-2016-144729,Standard Class,JE-15745,Consumer,West,Office Supplies,Storage,154.44,3,0.0,1.5444,2016,10,4,170,2001,51.48,0.0
CA-2015-127019,Standard Class,ER-13855,Corporate,West,Office Supplies,Appliances,60.984,7,0.2,4.5738,2015,12,4,25,182,8.712,12.196800000000001
CA-2015-138534,Second Class,JM-15535,Consumer,West,Furniture,Bookcases,195.466,2,0.15,-13.7976,2015,7,2,16,2001,97.733,29.3199
CA-2017-108322,Standard Class,SS-20140,Corporate,South,Furniture,Furnishings,23.68,8,0.2,6.216,2017,4,5,3,383,2.96,4.736
CA-2017-108322,Standard Class,SS-20140,Corporate,South,Technology,Accessories,2.376,3,0.2,0.7425,2017,4,5,3,383,0.7919999999999999,0.4752
CA-2017-167668,First Class,TC-21295,Consumer,East,Office Supplies,Labels,59.2,4,0.0,29.6,2017,5,2,915,1128,14.8,0.0
CA-2017-146724,Standard Class,HG-15025,Consumer,Central,Office Supplies,Art,22.0,10,0.0,9.68,2017,11,7,15,89,2.2,0.0
CA-2016-139878,Standard Class,LD-17005,Consumer,Central,Technology,Phones,257.98,2,0.0,74.8142,2016,11,5,115,255,128.99,0.0
US-2016-106677,Standard Class,AS-10285,Corporate,East,Technology,Phones,23.988,2,0.4,-15.992,2016,11,5,537,587,11.994,9.5952
CA-2016-116974,Standard Class,MP-17965,Corporate,East,Technology,Phones,23.976,4,0.4,-15.5844,2016,10,6,29,469,5.994,9.5904
CA-2015-149972,First Class,CD-12790,Home Office,West,Furniture,Chairs,601.536,4,0.2,0.0,2015,9,2,747,2001,150.384,120.3072
CA-2015-149972,First Class,CD-12790,Home Office,West,Office Supplies,Fasteners,7.9,2,0.0,2.528,2015,9,2,747,2001,3.95,0.0
US-2014-117744,Standard Class,MD-17860,Corporate,Central,Furniture,Furnishings,58.36,5,0.6,-24.803,2014,12,4,8,985,11.672,35.016
US-2014-117744,Standard Class,MD-17860,Corporate,Central,Office Supplies,Art,16.464,7,0.2,1.4406,2014,12,4,8,985,2.352,3.2927999999999997
US-2014-117744,Standard Class,MD-17860,Corporate,Central,Furniture,Furnishings,39.96,5,0.6,-23.976,2014,12,4,8,985,7.992,23.976
CA-2014-125514,First Class,BM-11650,Corporate,Central,Office Supplies,Appliances,25.96,2,0.0,7.5284,2014,9,1,28,38,12.98,0.0
CA-2014-125514,First Class,BM-11650,Corporate,Central,Office Supplies,Appliances,36.27,3,0.0,10.881,2014,9,1,28,38,12.090000000000002,0.0
CA-2014-125514,First Class,BM-11650,Corporate,Central,Office Supplies,Paper,6.48,1,0.0,3.1104,2014,9,1,28,38,6.48,0.0
CA-2014-154599,Standard Class,KN-16450,Corporate,West,Technology,Phones,1075.088,14,0.2,94.0702,2014,4,5,8,2001,76.792,215.01760000000002
CA-2014-154599,Standard Class,KN-16450,Corporate,West,Technology,Phones,438.368,4,0.2,38.3572,2014,4,5,8,2001,109.592,87.67360000000001
CA-2014-154599,Standard Class,KN-16450,Corporate,West,Office Supplies,Binders,18.088,7,0.2,6.5569,2014,4,5,8,2001,2.584,3.6176000000000004
CA-2014-154599,Standard Class,KN-16450,Corporate,West,Furniture,Bookcases,308.499,3,0.15,-18.147,2014,4,5,8,2001,102.83300000000001,46.27485
CA-2017-158743,Standard Class,IG-15085,Consumer,South,Office Supplies,Art,13.36,4,0.0,4.1416,2017,10,7,24,60,3.34,0.0
CA-2017-158743,Standard Class,IG-15085,Consumer,South,Office Supplies,Paper,39.96,2,0.0,18.7812,2017,10,7,24,60,19.98,0.0
CA-2017-158743,Standard Class,IG-15085,Consumer,South,Office Supplies,Binders,145.85,5,0.0,70.008,2017,10,7,24,60,29.169999999999998,0.0
CA-2016-153318,First Class,JS-15595,Corporate,South,Technology,Phones,783.96,5,0.2,78.396,2016,10,3,57,383,156.792,156.79200000000003
US-2015-110163,First Class,GA-14725,Consumer,West,Office Supplies,Art,7.88,1,0.2,1.773,2015,11,3,40,124,7.88,1.576
CA-2017-143329,Standard Class,DL-13330,Consumer,West,Furniture,Furnishings,41.37,3,0.0,17.3754,2017,11,5,3,37,13.79,0.0
CA-2015-159380,Standard Class,CS-12505,Consumer,West,Office Supplies,Paper,12.84,3,0.0,5.778,2015,5,4,510,2001,4.28,0.0
CA-2015-159380,Standard Class,CS-12505,Consumer,West,Office Supplies,Paper,25.68,6,0.0,11.556,2015,5,4,510,2001,4.28,0.0
CA-2015-122623,Standard Class,CC-12145,Consumer,Central,Furniture,Chairs,47.516,2,0.3,-2.0364,2015,9,4,19,985,23.758,14.2548
CA-2015-148635,Second Class,MH-18025,Consumer,West,Office Supplies,Fasteners,9.42,2,0.0,0.471,2015,7,2,428,506,4.71,0.0
CA-2015-148635,Second Class,MH-18025,Consumer,West,Office Supplies,Paper,12.96,2,0.0,6.2208,2015,7,2,428,506,6.48,0.0
CA-2015-148635,Second Class,MH-18025,Consumer,West,Furniture,Bookcases,704.9,5,0.0,56.392,2015,7,2,428,506,140.98,0.0
CA-2015-148635,Second Class,MH-18025,Consumer,West,Furniture,Chairs,561.568,2,0.2,28.0784,2015,7,2,428,506,280.784,112.31360000000001
CA-2015-135685,Second Class,MP-18175,Home Office,Central,Office Supplies,Paper,179.82,9,0.0,84.5154,2015,11,2,45,110,19.98,0.0
CA-2015-135685,Second Class,MP-18175,Home Office,Central,Furniture,Furnishings,185.58,6,0.0,76.0878,2015,11,2,45,110,30.930000000000003,0.0
CA-2015-135685,Second Class,MP-18175,Home Office,Central,Furniture,Tables,214.11,3,0.0,36.3987,2015,11,2,45,110,71.37,0.0
CA-2015-135685,Second Class,MP-18175,Home Office,Central,Technology,Accessories,999.96,4,0.0,229.9908,2015,11,2,45,110,249.99,0.0
CA-2015-135685,Second Class,MP-18175,Home Office,Central,Furniture,Tables,653.55,3,0.0,111.1035,2015,11,2,45,110,217.85,0.0
CA-2015-104626,Standard Class,DR-12940,Home Office,East,Office Supplies,Binders,114.6,5,0.0,51.57,2015,9,7,37,135,22.919999999999998,0.0
CA-2015-104626,Standard Class,DR-12940,Home Office,East,Furniture,Chairs,60.74,1,0.0,15.185,2015,9,7,37,135,60.74,0.0
CA-2015-104626,Standard Class,DR-12940,Home Office,East,Furniture,Furnishings,124.36,2,0.0,27.3592,2015,9,7,37,135,62.18,0.0
CA-2015-104626,Standard Class,DR-12940,Home Office,East,Office Supplies,Storage,1088.76,6,0.0,315.7404,2015,9,7,37,135,181.46,0.0
CA-2016-160500,First Class,DM-13015,Consumer,West,Office Supplies,Binders,6.72,5,0.2,2.352,2016,5,3,5,2001,1.3439999999999999,1.344
CA-2016-160500,First Class,DM-13015,Consumer,West,Furniture,Tables,298.776,3,0.2,7.4694,2016,5,3,5,2001,99.592,59.7552
CA-2017-100202,Standard Class,BD-11620,Consumer,West,Technology,Phones,302.376,3,0.2,22.6782,2016,12,5,27,2001,100.79199999999999,60.4752
CA-2017-131016,First Class,DC-12850,Consumer,Central,Office Supplies,Art,8.928,2,0.2,0.558,2017,9,2,60,985,4.464,1.7856000000000003
CA-2017-131016,First Class,DC-12850,Consumer,Central,Office Supplies,Storage,47.584,2,0.2,-2.974,2017,9,2,60,985,23.792,9.516800000000002
US-2014-112914,Standard Class,MT-18070,Home Office,Central,Office Supplies,Paper,33.792,8,0.2,10.56,2014,9,5,377,985,4.224,6.758400000000001
US-2014-112914,Standard Class,MT-18070,Home Office,Central,Furniture,Bookcases,300.5328,2,0.32,-97.2312,2014,9,5,377,985,150.2664,96.170496
US-2014-112914,Standard Class,MT-18070,Home Office,Central,Office Supplies,Binders,2.724,2,0.8,-4.3584,2014,9,5,377,985,1.362,2.1792000000000002
US-2014-112914,Standard Class,MT-18070,Home Office,Central,Office Supplies,Envelopes,3.264,2,0.2,1.1016,2014,9,5,377,985,1.632,0.6528
CA-2016-124149,First Class,MJ-17740,Consumer,East,Office Supplies,Paper,108.336,6,0.2,37.9176,2016,4,3,46,469,18.056,21.6672
CA-2016-124149,First Class,MJ-17740,Consumer,East,Office Supplies,Storage,55.92,5,0.2,6.291,2016,4,3,46,469,11.184000000000001,11.184000000000001
CA-2016-124149,First Class,MJ-17740,Consumer,East,Office Supplies,Paper,78.304,2,0.2,29.364,2016,4,3,46,469,39.152,15.660800000000002
CA-2014-148915,Standard Class,ND-18370,Consumer,West,Office Supplies,Storage,443.92,5,0.2,-94.333,2014,11,4,24,124,88.784,88.784
CA-2014-148915,Standard Class,ND-18370,Consumer,West,Technology,Phones,155.976,3,0.2,54.5916,2014,11,4,24,124,51.992,31.1952
CA-2017-134649,Second Class,CA-11965,Corporate,South,Office Supplies,Art,15.47,7,0.0,4.1769,2017,1,5,4,61,2.21,0.0
CA-2017-134649,Second Class,CA-11965,Corporate,South,Office Supplies,Binders,7.16,2,0.0,3.4368,2017,1,5,4,61,3.58,0.0
CA-2017-110842,Standard Class,GA-14725,Consumer,West,Office Supplies,Appliances,10.89,1,0.0,2.8314,2017,11,5,747,2001,10.89,0.0
CA-2017-110842,Standard Class,GA-14725,Consumer,West,Office Supplies,Paper,19.44,3,0.0,9.3312,2017,11,5,747,2001,6.48,0.0
CA-2017-110842,Standard Class,GA-14725,Consumer,West,Office Supplies,Binders,121.6,5,0.2,39.52,2017,11,5,747,2001,24.32,24.32
CA-2016-147368,First Class,TC-21295,Consumer,South,Technology,Machines,695.7,2,0.5,-27.828,2016,6,3,17,383,347.85,347.85
US-2015-104185,Second Class,JB-15400,Corporate,East,Office Supplies,Storage,120.33,1,0.0,31.2858,2015,9,5,915,1128,120.33,0.0
US-2014-125521,Standard Class,CK-12325,Home Office,South,Furniture,Chairs,1139.92,4,0.0,284.98,2014,3,5,18,224,284.98,0.0
US-2017-135062,Second Class,RL-19615,Consumer,South,Office Supplies,Paper,229.544,7,0.2,83.2097,2017,8,4,41,249,32.792,45.90880000000001
CA-2017-135650,Standard Class,AC-10660,Consumer,Central,Office Supplies,Storage,143.728,2,0.2,-32.3388,2017,3,4,36,985,71.864,28.745600000000003
CA-2017-112865,Standard Class,BH-11710,Consumer,East,Technology,Accessories,36.048,3,0.2,-0.9012,2017,5,4,537,587,12.016,7.209600000000001
US-2016-162852,Standard Class,BG-11695,Corporate,Central,Furniture,Chairs,845.488,8,0.3,-12.0784,2016,12,4,5,492,105.686,253.6464
CA-2017-138163,First Class,XP-21865,Consumer,East,Office Supplies,Art,50.94,3,0.0,14.2632,2017,11,3,22,135,16.98,0.0
CA-2017-152093,Standard Class,SN-20560,Home Office,Central,Office Supplies,Binders,762.594,3,0.8,-1143.891,2017,9,5,314,492,254.198,610.0752000000001
CA-2017-157854,Standard Class,DM-13345,Corporate,South,Furniture,Furnishings,56.28,6,0.0,15.7584,2017,4,7,18,184,9.38,0.0
CA-2017-157854,Standard Class,DM-13345,Corporate,South,Office Supplies,Binders,2690.97,3,0.0,1264.7559,2017,4,7,18,184,896.9899999999999,0.0
CA-2016-123617,Standard Class,AJ-10780,Corporate,South,Office Supplies,Binders,7.434,6,0.7,-5.6994,2016,11,5,5,383,1.239,5.2038
US-2016-128293,First Class,KC-16255,Corporate,East,Office Supplies,Storage,64.784,1,0.2,-12.9568,2016,6,3,537,587,64.784,12.956800000000001
CA-2017-107342,Standard Class,VF-21715,Home Office,Central,Office Supplies,Paper,28.16,4,0.0,13.2352,2017,12,5,222,149,7.04,0.0
CA-2016-136371,Second Class,SV-20935,Consumer,East,Furniture,Furnishings,14.98,1,0.0,6.8908,2016,3,2,30,1128,14.98,0.0
